,Role ,Department,Section ,Day,Period,Shift Number,Start Time (Hour),End Time (Hour),Hours,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,Breakfast,Lunch,Afternoon,Dinner,,,
51,Barback,Barback,Bar Down PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Monday,
,Barback,Barback,Bar Down PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Down PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Down PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Thursday,
,Barback,Barback,Bar Down PM,Friday,,,17:00:00,0:00:00,7,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6,TRUE,Barback_Friday,
,Barback,Barback,Bar Down PM,Saturday,,,17:00:00,0:00:00,7,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6,TRUE,Barback_Saturday,
,Barback,Barback,Bar Down PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Sunday,
61,Server,Servers,AM 1 FRONT,Monday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 1 FRONT,Tuesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 1 FRONT,Wednesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 1 FRONT,Thursday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Thursday,
,Server,Servers,AM 1 FRONT,Friday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Friday,
,Server,Servers,AM 1 FRONT,Saturday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Saturday,
,Server,Servers,AM 1 FRONT,Sunday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Sunday,
62,Server,Servers,AM 2 MAIN,Monday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 2 MAIN,Tuesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 2 MAIN,Wednesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 2 MAIN,Thursday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Thursday,
,Server,Servers,AM 2 MAIN,Friday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Friday,
,Server,Servers,AM 2 MAIN,Saturday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Saturday,
,Server,Servers,AM 2 MAIN,Sunday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Sunday,
63,Server,Servers,AM 3 MAIN,Monday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 3 MAIN,Tuesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 3 MAIN,Wednesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 3 MAIN,Thursday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Thursday,
,Server,Servers,AM 3 MAIN,Friday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Friday,
,Server,Servers,AM 3 MAIN,Saturday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Saturday,
,Server,Servers,AM 3 MAIN,Sunday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Sunday,
64,Server,Servers,AM 4 MAIN,Monday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 4 MAIN,Tuesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 4 MAIN,Wednesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 4 MAIN,Thursday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Thursday,
,Server,Servers,AM 4 MAIN,Friday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Servers_Friday,
,Server,Servers,AM 4 MAIN,Saturday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Saturday,
,Server,Servers,AM 4 MAIN,Sunday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Servers_Sunday,
65,Server,Servers,AM  5 MAIN,Monday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Monday,
,Server,Servers,AM  5 MAIN,Tuesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Tuesday,
,Server,Servers,AM  5 MAIN,Wednesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Wednesday,
,Server,Servers,AM  5 MAIN,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM  5 MAIN,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM  5 MAIN,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM  5 MAIN,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
66,Server,Servers,AM  6 MAIN,Monday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Monday,
,Server,Servers,AM  6 MAIN,Tuesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Tuesday,
,Server,Servers,AM  6 MAIN,Wednesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Wednesday,
,Server,Servers,AM  6 MAIN,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM  6 MAIN,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM  6 MAIN,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM  6 MAIN,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
67,Server,Servers,AM  7 MAIN,Monday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Monday,
,Server,Servers,AM  7 MAIN,Tuesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Tuesday,
,Server,Servers,AM  7 MAIN,Wednesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Wednesday,
,Server,Servers,AM  7 MAIN,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM  7 MAIN,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM  7 MAIN,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM  7 MAIN,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
68,Server,Servers,AM 8 MAIN,Monday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Monday,
,Server,Servers,AM 8 MAIN,Tuesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Tuesday,
,Server,Servers,AM 8 MAIN,Wednesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Wednesday,
,Server,Servers,AM 8 MAIN,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM 8 MAIN,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM 8 MAIN,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM 8 MAIN,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
69,Server,Servers,AM 9 FAM,Monday,,,10:00:00,16:15:00,6.25,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,2,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 9 FAM,Tuesday,,,10:00:00,16:15:00,6.25,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,2,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 9 FAM,Wednesday,,,10:00:00,16:15:00,6.25,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,2,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 9 FAM,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM 9 FAM,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM 9 FAM,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM 9 FAM,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
70,Server,Servers,AM10 FAM,Monday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM10 FAM,Tuesday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM10 FAM,Wednesday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM10 FAM,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM10 FAM,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM10 FAM,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM10 FAM,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
71,Server,Servers,AM 11 FAM,Monday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 11 FAM,Tuesday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 11 FAM,Wednesday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 11 FAM,Thursday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Thursday,
,Server,Servers,AM 11 FAM,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM 11 FAM,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM 11 FAM,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
72,Server,Servers,AM 12 PERMIT,Monday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 12 PERMIT,Tuesday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 12 PERMIT,Wednesday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 12 PERMIT,Thursday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Thursday,
,Server,Servers,AM 12 PERMIT,Friday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Friday,
,Server,Servers,AM 12 PERMIT,Saturday,,,9:00:00,16:15:00,7.25,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.25,TRUE,Servers_Saturday,
,Server,Servers,AM 12 PERMIT,Sunday,,,9:00:00,16:15:00,7.25,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.25,TRUE,Servers_Sunday,
73,Server,Servers,AM 13 PERMIT,Monday,,,12:00:00,16:15:00,4.25,,,,,,,,1,1,1,1,,,,,,,,,,,,,,0,3,1,0.25,TRUE,Servers_Monday,
,Server,Servers,AM 13 PERMIT,Tuesday,,,12:00:00,16:15:00,4.25,,,,,,,,1,1,1,1,,,,,,,,,,,,,,0,3,1,0.25,TRUE,Servers_Tuesday,
,Server,Servers,AM 13 PERMIT,Wednesday,,,12:00:00,16:15:00,4.25,,,,,,,,1,1,1,1,,,,,,,,,,,,,,0,3,1,0.25,TRUE,Servers_Wednesday,
,Server,Servers,AM 13 PERMIT,Thursday,,,12:00:00,16:15:00,4.25,,,,,,,,1,1,1,1,,,,,,,,,,,,,,0,3,1,0.25,TRUE,Servers_Thursday,
,Server,Servers,AM 13 PERMIT,Friday,,,11:00:00,16:15:00,5.25,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,3,1,0.25,TRUE,Servers_Friday,
,Server,Servers,AM 13 PERMIT,Saturday,,,9:00:00,16:15:00,7.25,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.25,TRUE,Servers_Saturday,
,Server,Servers,AM 13 PERMIT,Sunday,,,9:00:00,16:15:00,7.25,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.25,TRUE,Servers_Sunday,
74,Server,Servers,AM PERMIT Cocktail,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,AM PERMIT Cocktail,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,AM PERMIT Cocktail,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,AM PERMIT Cocktail,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,AM PERMIT Cocktail,Friday,,,12:00:00,16:15:00,4.25,,,,,,,,1,1,1,1,,,,,,,,,,,,,,0,3,1,0.25,TRUE,Servers_Friday,
,Server,Servers,AM PERMIT Cocktail,Saturday,,,9:00:00,16:15:00,7.25,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.25,TRUE,Servers_Saturday,
,Server,Servers,AM PERMIT Cocktail,Sunday,,,9:00:00,16:15:00,7.25,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.25,TRUE,Servers_Sunday,
75,Server,Servers,AM 14 OUTSIDE ,Monday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Monday,
,Server,Servers,AM 14 OUTSIDE ,Tuesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Tuesday,
,Server,Servers,AM 14 OUTSIDE ,Wednesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Wednesday,
,Server,Servers,AM 14 OUTSIDE ,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM 14 OUTSIDE ,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM 14 OUTSIDE ,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM 14 OUTSIDE ,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
76,Server,Servers,AM 15 OUTSIDE ,Monday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Monday,
,Server,Servers,AM 15 OUTSIDE ,Tuesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Tuesday,
,Server,Servers,AM 15 OUTSIDE ,Wednesday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Wednesday,
,Server,Servers,AM 15 OUTSIDE ,Thursday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Thursday,
,Server,Servers,AM 15 OUTSIDE ,Friday,,,7:45:00,16:15:00,8.5,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.5,TRUE,Servers_Friday,
,Server,Servers,AM 15 OUTSIDE ,Saturday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Saturday,
,Server,Servers,AM 15 OUTSIDE ,Sunday,,,8:45:00,16:15:00,7.5,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,3,3,1,0.5,TRUE,Servers_Sunday,
77,Server,Servers,AM16 CHEFS,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,AM16 CHEFS,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,AM16 CHEFS,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,AM16 CHEFS,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,AM16 CHEFS,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,AM16 CHEFS,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,AM16 CHEFS,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
78,Server,Servers,AM Section 17,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,AM Section 17,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,AM Section 17,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,AM Section 17,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,AM Section 17,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,AM Section 17,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,AM Section 17,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
79,Server,Servers,AM Section 19,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,AM Section 19,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,AM Section 19,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,AM Section 19,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,AM Section 19,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,AM Section 19,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,AM Section 19,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
80,Server,Servers,AM Section 20,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,AM Section 20,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,AM Section 20,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,AM Section 20,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,AM Section 20,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
